task_id,difficulty,prompt,canonical_query,generated_query,canonical_success,generated_success,is_correct,is_strict_match,match_type,execution_accuracy,f1_score,precision,recall,jaccard_similarity,query_similarity,canonical_count,generated_count,true_positives,false_positives,false_negatives,details
6.1,Easy technical prompt,Find all distinct tag labels of the AS with asn 8075.,MATCH (:AS {asn:8075})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,MATCH (:AS {asn: 8075})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,10,10,10,0,0,TP:10 FP:0 FN:0
6.2,Easy general prompt,Find the tags of AS8075.,MATCH (:AS {asn:8075})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,MATCH (:AS {asn:8075})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,10,10,10,0,0,TP:10 FP:0 FN:0
7.1,Easy technical prompt,Find all distinct tag labels of the Prefix with prefix 206.191.224.0/19.,MATCH (:Prefix {prefix: '206.191.224.0/19'})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,MATCH (:Prefix {prefix: '206.191.224.0/19'})-[:CATEGORIZED]->(t:Tag) RETURN DISTINCT t.label,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9091,2,2,2,0,0,TP:2 FP:0 FN:0
7.2,Easy general prompt,Find the tags of 206.191.224.0/19.,MATCH (:Prefix {prefix: '206.191.224.0/19'})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,MATCH (:Prefix {prefix: '206.191.224.0/19'})-[:CATEGORIZED]->(t:Tag) RETURN DISTINCT t.label,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9091,2,2,2,0,0,TP:2 FP:0 FN:0
8.1,Medium technical prompt,Find the rank number for the AS with asn 8075 in the Ranking with name 'CAIDA ASRank'.,MATCH (:AS  {asn:8075})-[r:RANK]-(:Ranking {name:'CAIDA ASRank'}) RETURN r.rank,MATCH (:AS {asn: 8075})-[r:RANK]-(:Ranking {name: 'CAIDA ASRank'}) RETURN r.rank,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 2941.0
8.2,Medium general prompt,Find the CAIDA AS rank for AS8075.,MATCH (:AS {asn:8075})-[r:RANK]-(:Ranking {name:'CAIDA ASRank'}) RETURN r.rank,"MATCH (:AS {asn: 8075})-[r:RANK]->(ranking:Ranking) RETURN r.rank, ranking.name",True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.6429,1,13,1,0,0,Generated returns full nodes (1 values)
9.1,Medium technical prompt,Find the rank number for the DomainName with name 'iij.ad.jp' in the Ranking with name 'Cisco Umbrella Top 1 million'.,MATCH (:DomainName {name: 'iij.ad.jp'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,MATCH (:DomainName {name: 'iij.ad.jp'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 346679.0
9.2,Medium general prompt,Find the rank for 'iij.ad.jp' in the 'Cisco Umbrella Top 1 million' list.,MATCH (:DomainName {name: 'iij.ad.jp'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,MATCH (:HostName {name: 'iij.ad.jp'})-[:PART_OF]->(dn:DomainName)-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.7333,1,3,1,0,0,TP:1 FP:0 FN:0
10.1,Medium technical prompt,Find the rank number for the HostName with name 'www.cisco.com' in the Ranking with name 'Cisco Umbrella Top 1 million'.,MATCH (:HostName {name: 'www.cisco.com'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,MATCH (:HostName {name: 'www.cisco.com'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 859.0
10.2,Medium general prompt,Find the rank for 'www.cisco.com' in the 'Cisco Umbrella Top 1 million' list.,MATCH (:HostName {name: 'www.cisco.com'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,MATCH (:HostName {name: 'www.cisco.com'})-[r:RANK]-(:Ranking {name:'Cisco Umbrella Top 1 million'}) RETURN r.rank,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 859.0
11.1,Easy technical prompt,Find all distinct tag labels of the URL with url 'https://www.aliexpress.com/'.,MATCH (:URL {url: 'https://www.aliexpress.com/'})-[:CATEGORIZED]->(t:Tag) RETURN DISTINCT t.label,MATCH (:URL {url: 'https://www.aliexpress.com/'})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.9091,1,1,1,0,0,High value overlap: 1/1 match
11.2,Easy general prompt,Find the tags of 'https://www.aliexpress.com/'.,MATCH (:URL {url: 'https://www.aliexpress.com/'})-[:CATEGORIZED]->(t:Tag) RETURN DISTINCT t.label,MATCH (:URL {url: 'https://www.aliexpress.com/'})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.9091,1,1,1,0,0,High value overlap: 1/1 match
12.1,Medium technical prompt,Find the value of QUERIED_FROM for the DomainName with name 'microsoft.com' in the Country with country_code 'JP'.,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(:Country {country_code: 'JP'}) RETURN q.value,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(:Country {country_code: 'JP'}) RETURN q.value,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 2.472693
12.2,Medium general prompt,How many times was 'microsoft.com' queried from Japan?,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(:Country {country_code: 'JP'}) RETURN q.value,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(:Country {country_code: 'JP'}) RETURN q.value,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 2.472693
13.1,Medium technical prompt,Find the value of QUERIED_FROM for the DomainName with name 'microsoft.com' from the AS with asn 577.,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(a:AS {asn: 577}) RETURN q.value,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(:AS {asn: 577}) RETURN q.value,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.9231,1,1,1,0,0,Exact match: 0.422089
13.2,Medium general prompt,How many times was 'microsoft.com' queried from AS577?,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(a:AS {asn: 577}) RETURN q.value,MATCH (:DomainName {name: 'microsoft.com'})-[q:QUERIED_FROM]->(:AS {asn: 577}) RETURN q.value,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.9231,1,1,1,0,0,Exact match: 0.422089
14.1,Easy technical prompt,Find the distinct AS' asn of the ASes with name 'Microsoft'.,MATCH (a:AS)-[:NAME]-(:Name {name: 'Microsoft'}) RETURN DISTINCT a.asn,MATCH (a:AS)-[:NAME]-(n:Name {name: 'Microsoft'}) RETURN DISTINCT a.asn,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.9091,1,1,1,0,0,Exact match: 8075.0
14.2,Easy general prompt,Find Microsoft's AS numbers.,MATCH (a:AS)-[:NAME]-(:Name {name: 'Microsoft'}) RETURN DISTINCT a.asn,MATCH (a:AS)-[:NAME]-(n:Name) WHERE toLower(n.name) CONTAINS 'microsoft' RETURN DISTINCT a.asn,True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.6,1,73,1,0,0,Generated returns full nodes (1 values)
15.1,Easy technical prompt,Find the distinct AuthoritativeNameServer's names that manage the DomainName with name 'com'.,MATCH (:DomainName {name: 'com'})-[:MANAGED_BY]->(a:AuthoritativeNameServer) RETURN DISTINCT a.name,MATCH (dn:DomainName)-[:MANAGED_BY]->(ans:AuthoritativeNameServer) WHERE toLower(dn.name) ENDS WITH '.com' RETURN DISTINCT ans.name LIMIT 10,True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.3182,13,10,0,10,13,TP:0 FP:10 FN:13 | No common results
15.2,Easy general prompt,Who manages the 'com' domain?,MATCH (:DomainName {name: 'com'})-[:MANAGED_BY]->(a:AuthoritativeNameServer) RETURN DISTINCT a.name,MATCH (d:DomainName {name: 'com'})-[:MANAGED_BY]->(manager) RETURN manager,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.5,13,39,13,0,0,TP:13 FP:0 FN:0
16.1,Hard technical prompt,Find the distinct AuthoritativeNameServer's names that manage the IP with ip 72.163.5.201.,MATCH (a:AuthoritativeNameServer)<-[:MANAGED_BY]-(:DomainName)<-[:PART_OF]-(:HostName)-[:RESOLVES_TO]->(:IP {ip: '72.163.5.201'}) RETURN DISTINCT a.name,MATCH (ans:AuthoritativeNameServer)-[:RESOLVES_TO]->(ip:IP {ip: '72.163.5.201'}) RETURN DISTINCT ans.name,True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.45,5,1,1,0,0,Generated returns properties (1 values)
16.2,Hard general prompt,Who manages DNS for the IP address 72.163.5.201?,MATCH (a:AuthoritativeNameServer)<-[:MANAGED_BY]-(:DomainName)<-[:PART_OF]-(:HostName)-[:RESOLVES_TO]->(:IP {ip: '72.163.5.201'}) RETURN DISTINCT a.name,"MATCH (ans:AuthoritativeNameServer)-[:RESOLVES_TO]->(ip:IP {ip: '72.163.5.201'}) MATCH (dn:DomainName)-[:MANAGED_BY]->(ans) RETURN DISTINCT dn.name, ans.name",True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.44,5,20,0,20,5,TP:0 FP:20 FN:5 | No common results
17.1,Easy technical prompt,Find the hege values of the AS with asn 109 that depends on the AS with asn 3356.,MATCH (:AS {asn: 109})-[d:DEPENDS_ON]->(:AS {asn: 3356}) RETURN d.hege,MATCH (:AS {asn: 109})-[d:DEPENDS_ON]->(:AS {asn: 3356}) RETURN d.hege,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,0,0,TP:2 FP:0 FN:0
17.2,Easy general prompt,Find the AS hegemony value from AS109 to AS3356.,MATCH (:AS {asn: 109})-[d:DEPENDS_ON]->(:AS {asn: 3356}) RETURN d.hege,MATCH (:AS {asn: 109})-[d:DEPENDS_ON]->(:AS {asn: 3356}) RETURN d.hege,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,0,0,TP:2 FP:0 FN:0
18.1,Hard technical prompt,Find the AS' asn on which United States (Country with country_code 'US') depends the most according to the Ranking with name 'IHR country ranking: Total AS (US)'.,MATCH (a:AS)-[r:RANK]->(:Ranking {name: 'IHR country ranking: Total AS (US)'})-[:COUNTRY]->(:Country {country_code: 'US'}) RETURN a.asn ORDER BY r.hege DESC LIMIT 1,"MATCH (a:AS)-[r:RANK]->(ranking:Ranking {name: 'IHR country ranking: Total AS (US)'}) WHERE r.country = 'US' RETURN a.asn, r.hege ORDER BY r.hege DESC LIMIT 1",True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.6667,1,1,1,0,0,Same answer values: {3356}
18.2,Hard general prompt,On which AS does the United States depend on the most?,MATCH (a:AS)-[r:RANK]->(:Ranking {name: 'IHR country ranking: Total AS (US)'})-[:COUNTRY]->(:Country {country_code: 'US'}) RETURN a.asn ORDER BY r.hege DESC LIMIT 1,"MATCH (us_as:AS)-[:COUNTRY]-(:Country {country_code: 'US'}) MATCH (us_as)-[d:DEPENDS_ON]->(dependency_as:AS) OPTIONAL MATCH (dependency_as)-[:NAME]-(name:Name) RETURN dependency_as.asn, name.name, d.hege ORDER BY d.hege DESC LIMIT 1",True,True,False,False,no_overlap,0.0,0.0,0.0,0.0,0.0,0.3684,1,1,0,1,1,TP:0 FP:1 FN:1 | No common results
19.1,Easy technical prompt,Find the Prefix's prefixes that originate from the AS with asn 109.,MATCH (p:Prefix)<-[:ORIGINATE]-(:AS {asn: 109}) RETURN p.prefix,MATCH (:AS {asn: 109})-[:ORIGINATE]->(p:Prefix) RETURN DISTINCT p.prefix,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.75,268,138,138,0,0,TP:138 FP:0 FN:0
19.2,Easy general prompt,Find the originated prefixes of AS109.,MATCH (p:Prefix)<-[:ORIGINATE]-(:AS {asn: 109}) RETURN p.prefix,MATCH (:AS {asn: 109})-[:ORIGINATE]->(p:Prefix) RETURN DISTINCT p.prefix,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.75,268,138,138,0,0,TP:138 FP:0 FN:0
20.1,Easy technical prompt,Find the distinct Prefix's prefixes that depend on the AS with asn 109.,MATCH (p:Prefix)-[:DEPENDS_ON]->(:AS {asn: 109}) RETURN DISTINCT p.prefix,MATCH (p:Prefix)-[:DEPENDS_ON]->(:AS {asn: 109}) RETURN DISTINCT p.prefix,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,130,130,130,0,0,TP:130 FP:0 FN:0
20.2,Easy general prompt,Find the prefixes depending on AS109.,MATCH (p:Prefix)-[:DEPENDS_ON]->(:AS {asn: 109}) RETURN DISTINCT p.prefix,MATCH (p:Prefix)-[:DEPENDS_ON]->(:AS {asn: 109}) RETURN p.prefix,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9091,130,130,130,0,0,TP:130 FP:0 FN:0
21.1,Easy technical prompt,Find the distinct Prefix's prefixes that are categorized with the Tag with label 'Anycast'.,MATCH (p:Prefix)-[:CATEGORIZED]->(:Tag {label: 'Anycast'}) RETURN DISTINCT p.prefix,MATCH (p:Prefix)-[:CATEGORIZED]->(t:Tag {label: 'Anycast'}) RETURN DISTINCT p.prefix,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9167,5372,5372,5372,0,0,TP:5372 FP:0 FN:0
21.2,Easy general prompt,Give me anycast prefixes.,MATCH (p:Prefix)-[:CATEGORIZED]->(:Tag {label: 'Anycast'}) RETURN DISTINCT p.prefix,MATCH (p:Prefix)-[:CATEGORIZED]->(t:Tag) WHERE toLower(t.label) CONTAINS 'anycast' RETURN DISTINCT p.prefix,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.625,5372,5372,5372,0,0,TP:5372 FP:0 FN:0
22.1,Easy technical prompt,Find the distinct Prefix's prefixes from Country with country_code 'US'.,MATCH (p:Prefix)-[:COUNTRY]->(:Country {country_code: 'US'}) RETURN DISTINCT p.prefix,MATCH (p:Prefix)-[:COUNTRY]-(c:Country {country_code: 'US'}) RETURN DISTINCT p.prefix LIMIT 100,True,True,True,False,semantic_equivalent_limit,1.0,1.0,1.0,1.0,1.0,0.7143,1086543,100,100,0,0,"Generated has LIMIT, returns perfect subset (100 of 1086543)"
22.2,Easy general prompt,Find prefixes locaed in the United States.,MATCH (p:Prefix)-[:COUNTRY]->(:Country {country_code: 'US'}) RETURN DISTINCT p.prefix,MATCH (p:Prefix)-[:COUNTRY]->(c:Country) WHERE c.name = 'United States' OR c.country_code = 'US' RETURN DISTINCT p.prefix LIMIT 100,True,True,True,False,semantic_equivalent_limit,1.0,1.0,1.0,1.0,1.0,0.4762,1086543,100,100,0,0,"Generated has LIMIT, returns perfect subset (100 of 1086543)"
23.1,Easy technical prompt,From AS with asn 109 find all the AS siblings and return their asn.,MATCH (:AS {asn: 109})-[:SIBLING_OF]-(a:AS) RETURN a.asn,MATCH (:AS {asn: 109})-[:SIBLING_OF]-(s:AS) RETURN s.asn,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.6364,9,9,9,0,0,TP:9 FP:0 FN:0
23.2,Easy general prompt,Find siblings of AS109.,MATCH (:AS {asn: 109})-[:SIBLING_OF]-(a:AS) RETURN a.asn,MATCH (:AS {asn: 109})-[:SIBLING_OF]-(s:AS) RETURN s.asn,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.6364,9,9,9,0,0,TP:9 FP:0 FN:0
24.1,Easy technical prompt,Find the distinct IP's ips which HostName with name 'microsoft.com' resolves to.,MATCH (:HostName {name: 'microsoft.com'})-[:RESOLVES_TO]->(i:IP) RETURN DISTINCT i.ip,MATCH (:HostName {name: 'microsoft.com'})-[:RESOLVES_TO]->(ip:IP) RETURN DISTINCT ip.ip,True,True,True,False,semantic_equivalent,1.0,1.0,1.0,1.0,1.0,0.6923,7,7,7,0,0,TP:7 FP:0 FN:0
24.2,Easy general prompt,Which IPs does 'microsoft.com' resolve to?,MATCH (:HostName {name: 'microsoft.com'})-[:RESOLVES_TO]->(i:IP) RETURN DISTINCT i.ip,MATCH (:DomainName {name: 'microsoft.com'})--(:HostName)-[:RESOLVES_TO]->(ip:IP) RETURN DISTINCT ip.ip,True,True,True,False,semantic_equivalent_node_property,1.0,1.0,1.0,1.0,1.0,0.6429,7,8253,7,0,0,Generated returns full nodes (7 values)
25.1,Medium technical prompt,Find the AS' asn which is the target of AtlasMeasurement with id 6907267 which the AtlasProbe with id 1004379 is part of.,MATCH (:AtlasProbe {id: 1004379})-[:PART_OF]->(:AtlasMeasurement {id: 6907267})-[:TARGET]->(a:AS) RETURN a.asn,MATCH (:AtlasProbe {id: 1004379})-[:PART_OF]->(:AtlasMeasurement {id: 6907267})-[:TARGET]->(a:AS) RETURN a.asn,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,Exact match: 15562.0
25.2,Medium general prompt,Find the ASes that are targeted by the Atlas measurement with ID 6907267. The Atlas probe with ID 1004379 participates in this measurement.,MATCH (:AtlasProbe {id: 1004379})-[:PART_OF]->(:AtlasMeasurement {id: 6907267})-[:TARGET]->(a:AS) RETURN a.asn,"MATCH (am:AtlasMeasurement {id: 6907267})<-[:PART_OF]-(ap:AtlasProbe {id: 1004379}), (am)-[:TARGET]->(a:AS) RETURN a",True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.65,1,1,1,0,0,Exact match: 15562.0
27.1,Medium technical prompt,Find the IP's ip which is the target of AtlasMeasurement with id 6907267 which the AtlasProbe with id 1004379 is part of.,MATCH (:AtlasProbe {id: 1004379})-[:PART_OF]->(:AtlasMeasurement {id: 6907267})-[:TARGET]->(i:IP) RETURN i.ip,MATCH (:AtlasProbe {id: 1004379})-[:PART_OF]->(:AtlasMeasurement {id: 6907267})-[:TARGET]->(ip:IP) RETURN ip.ip,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.7647,1,1,1,0,0,Same answer values: {'185.104.128.1'}
27.2,Medium general prompt,Find the IPs that are targeted by the Atlas measurement with ID 6907267. The Atlas probe with ID 1004379 participates in this measurement.,MATCH (:AtlasProbe {id: 1004379})-[:PART_OF]->(:AtlasMeasurement {id: 6907267})-[:TARGET]->(i:IP) RETURN i.ip,"MATCH (am:AtlasMeasurement {id: 6907267})<-[:PART_OF]-(:AtlasProbe {id: 1004379}), (am)-[:TARGET]->(ip:IP) RETURN DISTINCT ip.ip",True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.5714,1,1,1,0,0,Same answer values: {'185.104.128.1'}
28.1,Easy technical prompt,Return the id of the OpaqueID which marks the Prefix with prefix 156.0.199.0/24 as available.,MATCH (:Prefix {prefix: '156.0.199.0/24'})-[:AVAILABLE]->(o:OpaqueID) RETURN o.id,MATCH (:Prefix {prefix: '156.0.199.0/24'})-[:AVAILABLE]-(o:OpaqueID) RETURN o.id,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.9,1,1,1,0,0,Same answer values: {'afrinic'}
28.2,Easy general prompt,Find the opaque id of 156.0.199.0/24.,MATCH (:Prefix {prefix: '156.0.199.0/24'})-[:AVAILABLE]->(o:OpaqueID) RETURN o.id,MATCH (:Prefix {prefix: '156.0.199.0/24'})--(o:OpaqueID) RETURN o.id,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.8,1,1,1,0,0,Same answer values: {'afrinic'}
29.1,Easy technical prompt,Find all the distinct Tag labels that categorize the ASN with asn 109.,MATCH (:AS {asn:109})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,MATCH (:AS {asn: 109})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,1.0,7,7,7,0,0,TP:7 FP:0 FN:0
29.2,Easy general prompt,Find tags for AS109.,MATCH (:AS {asn:109})-[:CATEGORIZED]-(t:Tag) RETURN DISTINCT t.label,MATCH (:AS {asn: 109})-[:CATEGORIZED]->(t:Tag) RETURN DISTINCT t.label,True,True,True,True,exact_match,1.0,1.0,1.0,1.0,1.0,0.9091,7,7,7,0,0,TP:7 FP:0 FN:0
30.1,Easy technical prompt,From the Ranking with name 'Cloudflare top 100 domains' find the DomainName's name that is ranked first.,MATCH (d:DomainName)-[:RANK {rank: 1}]->(:Ranking {name: 'Cloudflare top 100 domains'}) RETURN d.name,MATCH (:Ranking {name: 'Cloudflare top 100 domains'})-[r:RANK]-(d:DomainName) WHERE r.rank = 1 RETURN d.name,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.625,1,1,1,0,0,Same answer values: {'google.com'}
30.2,Easy general prompt,Find the top domain name in the 'Cloudflare top 100 domains' list.,MATCH (d:DomainName)-[:RANK {rank: 1}]->(:Ranking {name: 'Cloudflare top 100 domains'}) RETURN d.name,MATCH (:Ranking {name: 'Cloudflare top 100 domains'})-[r:RANK]-(d:DomainName) WHERE r.rank = 1 RETURN d.name,True,True,True,False,semantic_equivalent_answer,1.0,1.0,1.0,1.0,1.0,0.625,1,1,1,0,0,Same answer values: {'google.com'}
31.1,Easy technical prompt,Find the population value for Country United States with country_code 'US'.,MATCH (:Country {country_code: 'US'})-[p:POPULATION]-() RETURN p.value,MATCH (:Country {country_code: 'US'})-[p:POPULATION]-(:Estimate) RETURN p.value,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.8889,1,1,1,0,0,Exact match: 340110988.0
31.2,Easy general prompt,Find the population of the United States.,MATCH (:Country {country_code: 'US'})-[p:POPULATION]-() RETURN p.value,MATCH (:Country {name: 'United States of America'})-[p:POPULATION]-(:Estimate) RETURN p.value,True,True,True,True,numeric_exact_match,1.0,1.0,1.0,1.0,1.0,0.5455,1,1,1,0,0,Exact match: 340110988.0
